# 0:rmin/2+rmax/2 1:dsigt 2:SN_Errdsigt 3:dsigx 4:SN_Errdsigx 5:r90_dsigt 6:r90_SN_Errdsigt 7:r90_dsigx 8:r90_SN_Errdsigx 9:true_dsig_bary 10:true_dsig_dm 11:true_dsig 12:jkreg
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	15
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
